39.604725277277566,-2.121450753230979,77,95,
33.39203274057727,-2.7352001388472456,1465,86,
34.32334953038341,-0.9315829807278273,1482,635,
40.967289304786725,-0.9415880762120789,36,638,
40.1804086776429,-0.8791874997199649,290,636,
38.40503868784408,-0.9986625037770067,807,328,
39.73078264119292,-2.505103063972477,436,55,
41.39805980875331,-1.6096705766813963,54,320,
41.450062337882166,-2.121690539115135,48,177,
39.99674677165616,0.5824322155500412,294,292,
36.55573220234504,-1.4714597542257817,1144,127,
34.97375985515778,-2.256434773345899,1214,2,
33.14289256777483,-0.5285429672532618,1312,449,
34.73997379592018,-1.5340055870741551,1037,544,
36.179357642359655,-1.0728560183979925,747,331,
36.897499512394496,-1.7234204662216466,533,104,
35.06250755016696,-1.016109350348541,1046,392,
36.309789899726944,-1.8543806482405918,717,307,
34.41009707378723,-1.9883562867144753,1111,112,
39.1886009750692,-1.736987288069158,230,124,
32.9973402294717,-1.3898509144385525,1321,248,
39.50282010823149,-0.48608955339597404,170,390,
36.236591401498075,-0.13399807779474518,749,156,
33.190008654338456,-1.8467528047263888,1234,126,
38.233229750824066,0.05353523381922538,113,137,
34.13839883386778,-0.4881583174486739,649,52,
